GJQV01093856,Xenopus_laevis,15,443
GHWT01096796,Scutiger_cf.,53,295
GIVH01123129,Xenopus_tropicalis,2,442
GIVH01123128,Xenopus_tropicalis,105,442
GKIA01118018,Spea_multiplicata,53,239
GKIA01118017,Spea_multiplicata,53,239
GKIA01227314,Spea_multiplicata,53,239
GKIA01227315,Spea_multiplicata,53,239
GKIA01227315,Spea_multiplicata,53,239
GKIA01227313,Spea_multiplicata,53,239
GKIA01227313,Spea_multiplicata,53,143
GHBO01125990,Scaphiopus_couchii,54,239
GGUR01176784,Anaxyrus_baxteri,53,292
GGUQ01131383,Anaxyrus_baxteri,53,292
GIVH01030891,Xenopus_tropicalis,26,90
GKIA01057651,Spea_multiplicata,53,204
GKIA01057650,Spea_multiplicata,53,234
GHWT01030320,Scutiger_cf.,52,129
GHCG01056390,Rhinella_arenarum,53,292
GHBO01125994,Scaphiopus_couchii,54,239
GHBO01125992,Scaphiopus_couchii,54,143
GHBO01125988,Scaphiopus_couchii,54,143
GEGL01032295,Megophrys_comp102205_c0,53,134
GKIA01086543,Spea_multiplicata,53,109
GKIA01030643,Spea_multiplicata,53,109
GEGG01042616,Rhacophorus_dennysi,50,131
GHMZ01002711,Zhangixalus_omeimontis,50,128
GGNS01048791,Rana_temporaria,57,130
GEGH01045879,Polypedates_megacephalus,50,128
GFMT01042596,Rhinella_marina,53,228
GHBO01125991,Scaphiopus_couchii,54,109
GHBO01125989,Scaphiopus_couchii,54,109
LH381261,Rana_catesbeiana,57,128
LH381201,Rana_catesbeiana,57,128
LH380687,Rana_catesbeiana,57,128
LH353456,Rana_catesbeiana,57,128
LH353453,Rana_catesbeiana,57,128
LH353452,Rana_catesbeiana,57,128
LH353449,Rana_catesbeiana,57,128
LH353448,Rana_catesbeiana,57,128
LH353447,Rana_catesbeiana,57,128
LH353446,Rana_catesbeiana,57,128
LH353444,Rana_catesbeiana,57,128
LH353443,Rana_catesbeiana,57,128
LH353441,Rana_catesbeiana,57,128
LH353436,Rana_catesbeiana,57,128
LH353433,Rana_catesbeiana,57,128
LH353432,Rana_catesbeiana,57,128
LH353428,Rana_catesbeiana,57,128
LH353427,Rana_catesbeiana,57,128
LH353426,Rana_catesbeiana,57,128
LH353425,Rana_catesbeiana,57,128
LH353423,Rana_catesbeiana,57,128
LH353422,Rana_catesbeiana,57,128
LH353420,Rana_catesbeiana,57,128
LH353415,Rana_catesbeiana,57,128
LH353412,Rana_catesbeiana,57,128
LH353411,Rana_catesbeiana,57,128
LH353408,Rana_catesbeiana,57,128
LH353407,Rana_catesbeiana,57,128
LH353406,Rana_catesbeiana,57,128
LH353405,Rana_catesbeiana,57,128
LH353403,Rana_catesbeiana,57,128
LH353402,Rana_catesbeiana,57,128
LH353400,Rana_catesbeiana,57,128
LH246510,Rana_catesbeiana,57,128
LH246510,Rana_catesbeiana,57,128
LH376471,Rana_catesbeiana,57,128
GKLC01412017,Lithobates_pipiens,57,128
GJEE01021557,Amolops_wuyiensis,57,128
GJEE01021554,Amolops_wuyiensis,57,128
GJEE01021552,Amolops_wuyiensis,57,128
GGLB01156041,Odorrana_tormota,57,128
GGLB01055383,Odorrana_tormota,57,128
GDDO01105572,Rana_catesbeiana,57,128
GDDO01098681,Rana_catesbeiana,57,128
GDDO01098429,Rana_catesbeiana,57,128
GDDO01098381,Rana_catesbeiana,57,128
GDDO01098165,Rana_catesbeiana,57,128
GDDO01096559,Rana_catesbeiana,57,128
GAEG01030218,Rana_clamitans,57,128
HADV01002962,Bombina_variegata,52,130
HADU01000740,Bombina_bombina,,52,130
GHBO01125995,Scaphiopus_couchii,54,104
ICLD02020573,Pyxicephalus_adspersus,57,128
GDDO01104399,Rana_catesbeiana,57,128
HADT01013446,Bombina_orientalis,,52,130
GDDO01091471,Rana_catesbeiana,57,126
